uid,location,age
228348,usa,34.0
228352,usa,49.0
228353,spain,43.0
228354,ireland,50.0
228355,philippines,16.0
228356,usa,36.0
228357,usa,59.0
228358,usa,23.0
228359,usa,46.0
228360,usa,29.0
228361,canada,35.0
228362,united kingdom,43.0
228363,netherlands,31.0
228365,usa,22.0
228366,usa,15.0
228368,australia,66.0
228369,nigeria,20.0
228370,usa,55.0
228373,usa,24.0
228376,usa,35.0
228378,australia,46.0
228379,canada,1.0
228380,usa,38.0
228381,usa,60.0
228384,usa,21.0
228385,italy,26.0
228386,usa,35.0
228387,canada,48.0
228388,usa,33.0
228390,usa,40.0
228392,new zealand,37.0
228393,united kingdom,31.0
228394,canada,137.0
228395,canada,29.0
228396,canada,54.0
228397,australia,42.0
228398,spain,26.0
228399,canada,24.0
228400,usa,17.0
228401,usa,15.0
228402,germany,29.0
228403,usa,30.0
228404,usa,19.0
228405,canada,46.0
228406,usa,41.0
228407,united kingdom,40.0
228408,usa,26.0
228409,united kingdom,32.0
228410,malaysia,41.0
228411,canada,32.0
228412,norway,22.0
228413,usa,17.0
228414,australia,22.0
228415,united kingdom,31.0
228418,usa,19.0
228420,usa,16.0
228422,usa,54.0
228423,croatia,44.0
228424,canada,41.0
228425,usa,30.0
228426,usa,39.0
228427,usa,52.0
228428,usa,42.0
228431,usa,17.0
228432,canada,36.0
228433,canada,17.0
228434,canada,24.0
228436,usa,24.0
228437,usa,30.0
228438,canada,20.0
228439,canada,29.0
228440,united kingdom,37.0
228441,usa,52.0
228443,canada,21.0
228444,usa,60.0
228446,canada,35.0
228447,canada,48.0
228448,usa,18.0
228449,switzerland,47.0
228450,comoros,28.0
228451,malaysia,26.0
228453,usa,27.0
228454,usa,16.0
228456,usa,14.0
228457,usa,22.0
228458,usa,22.0
228460,australia,19.0
228461,germany,29.0
228462,spain,45.0
228463,new zealand,58.0
228464,usa,35.0
228465,usa,40.0
228466,usa,16.0
228467,italy,37.0
228468,usa,13.0
228469,usa,27.0
228470,usa,36.0
228471,canada,29.0
228472,usa,25.0
228473,usa,16.0
228474,usa,17.0
228475,ireland,26.0
228479,usa,40.0
228480,usa,24.0
228481,usa,38.0
228482,usa,70.0
228483,usa,15.0
228484,usa,34.0
228485,usa,55.0
228486,usa,43.0
228487,usa,21.0
228489,united kingdom,43.0
228490,germany,60.0
228491,canada,23.0
228492,usa,18.0
228493,usa,61.0
228494,usa,65.0
228495,usa,27.0
228496,australia,58.0
228497,usa,48.0
228498,usa,56.0
228499,new zealand,19.0
228500,usa,15.0
228501,usa,17.0
228502,usa,20.0
228503,usa,25.0
228504,usa,32.0
228505,usa,18.0
228506,usa,26.0
228507,hidalgo,29.0
228509,usa,40.0
228510,usa,34.0
228511,usa,70.0
228514,australia,39.0
228515,usa,21.0
228517,usa,35.0
228518,usa,27.0
228519,usa,58.0
228520,usa,29.0
228521,usa,54.0
228522,usa,35.0
228524,usa,37.0
228525,germany,30.0
228526,usa,14.0
228527,usa,15.0
228528,guatemala,22.0
228529,usa,28.0
228530,canada,53.0
228532,usa,46.0
228533,usa,24.0
228534,egypt,55.0
228535,usa,38.0
228536,canada,27.0
228537,usa,19.0
228538,georgia,34.0
228539,canada,68.0
228540,usa,59.0
228541,usa,35.0
228542,usa,17.0
228543,usa,47.0
228547,usa,15.0
228548,usa,22.0
228550,usa,67.0
228551,italy,61.0
228552,mexico,29.0
228553,italy,35.0
228554,usa,31.0
228556,canada,34.0
228558,usa,21.0
228561,bangladesh,21.0
228562,germany,22.0
228563,usa,32.0
228564,usa,26.0
228565,canada,46.0
228566,usa,33.0
228567,usa,47.0
228568,usa,38.0
228570,canada,62.0
228572,usa,32.0
228574,canada,21.0
228575,israel,35.0
228576,usa,27.0
228577,israel,32.0
228578,canada,36.0
228580,usa,61.0
228581,usa,35.0
228582,usa,32.0
228584,usa,31.0
228586,usa,35.0
228587,canada,24.0
228588,usa,61.0
228589,usa,52.0
228590,new zealand,46.0
228592,united kingdom,21.0
228593,australia,24.0
228594,usa,22.0
228596,australia,24.0
228597,usa,44.0
228598,australia,26.0
228600,usa,40.0
228601,india,25.0
228602,singapore,24.0
228603,australia,67.0
228604,india,17.0
228606,united kingdom,29.0
228608,united kingdom,63.0
228609,india,39.0
228610,sri lanka,23.0
228611,canada,28.0
228612,usa,16.0
228613,usa,55.0
228614,united kingdom,38.0
228615,canada,14.0
228617,united kingdom,25.0
228618,new zealand,24.0
228619,usa,23.0
228621,united kingdom,31.0
228622,usa,37.0
228623,maricopa,20.0
228624,usa,20.0
228625,usa,66.0
228627,usa,29.0
228628,usa,40.0
228631,usa,56.0
228632,usa,28.0
228635,usa,40.0
228636,canada,54.0
228637,usa,37.0
228639,usa,53.0
228640,canada,20.0
228642,australia,13.0
228643,usa,34.0
228644,usa,47.0
228645,usa,37.0
228646,usa,21.0
228647,canada,33.0
228648,usa,61.0
228649,iran,32.0
228650,iran,15.0
228651,usa,40.0
228653,singapore,20.0
228654,mexico,25.0
228655,usa,15.0
228656,china,31.0
228658,usa,18.0
228659,usa,29.0
228660,india,21.0
228661,india,18.0
228662,mexico,64.0
228663,usa,52.0
228664,usa,46.0
228665,usa,62.0
228667,italy,39.0
228668,canada,21.0
228669,usa,36.0
228670,usa,29.0
228671,singapore,23.0
228672,united kingdom,54.0
228673,canada,55.0
228674,united kingdom,33.0
228675,usa,24.0
228676,canada,80.0
228677,australia,15.0
228680,usa,29.0
228682,australia,41.0
228683,canada,27.0
228685,sweden,19.0
228686,india,23.0
228687,usa,21.0
228689,uzbekistan,22.0
228690,israel,27.0
228691,new zealand,42.0
228693,canada,14.0
228695,china,35.0
228696,usa,17.0
228697,spain,16.0
228698,deutschland,35.0
228699,canada,58.0
228700,united kingdom,32.0
228702,usa,38.0
228703,usa,27.0
228704,singapore,21.0
228705,sweden,37.0
228706,italy,31.0
228707,usa,58.0
228708,united kingdom,34.0
228709,usa,43.0
228712,usa,22.0
228713,usa,18.0
228717,argentina,20.0
228718,yugoslavia,14.0
228719,united kingdom,18.0
228720,hong kong,15.0
228721,italy,22.0
228722,usa,29.0
228723,spain,25.0
228725,usa,52.0
228726,usa,33.0
228728,canada,12.0
228730,usa,54.0
228731,spain,25.0
228732,usa,52.0
228733,usa,59.0
228734,usa,47.0
228735,usa,19.0
228736,usa,23.0
228737,usa,42.0
228740,italy,55.0
228741,portugal,53.0
228742,australia,46.0
228743,usa,68.0
228745,dhaka,21.0
228746,usa,39.0
228747,sweden,35.0
228748,usa,50.0
228749,usa,28.0
228750,canada,28.0
228751,usa,24.0
228752,india,25.0
228753,usa,46.0
228754,united kingdom,41.0
228755,italy,33.0
228757,chile,20.0
228758,united kingdom,19.0
228761,india,50.0
228762,india,27.0
228763,canada,16.0
228767,usa,20.0
228769,usa,25.0
228770,usa,26.0
228771,united kingdom,34.0
228772,usa,18.0
228773,usa,30.0
228774,usa,37.0
228775,usa,20.0
228776,usa,54.0
228778,usa,26.0
228779,usa,52.0
228780,italy,29.0
228782,usa,27.0
228783,canada,52.0
228784,usa,18.0
228785,usa,41.0
228786,australia,43.0
228788,canada,27.0
228790,canada,28.0
228791,usa,32.0
228792,mexico,34.0
228793,usa,58.0
228794,usa,52.0
228795,usa,48.0
228796,usa,32.0
228799,usa,70.0
228800,usa,45.0
228803,usa,43.0
228804,usa,60.0
228805,usa,40.0
228806,usa,52.0
228808,usa,34.0
228810,usa,48.0
228811,united kingdom,52.0
228812,canada,58.0
228813,usa,39.0
228814,united kingdom,34.0
228815,denmark,53.0
228817,austria,20.0
228818,usa,23.0
228819,usa,36.0
228820,usa,25.0
228821,usa,26.0
228822,usa,51.0
228823,usa,68.0
228825,canada,45.0
228827,usa,49.0
228828,usa,22.0
228829,usa,35.0
228830,china,21.0
228832,united kingdom,35.0
228833,australia,62.0
228834,australia,104.0
228835,new zealand,14.0
228836,united kingdom,43.0
228837,usa,22.0
228838,usa,59.0
228840,portugal,24.0
228841,australia,33.0
228842,usa,26.0
228843,usa,19.0
228845,united kingdom,49.0
228846,usa,34.0
228848,australia,13.0
228849,germany,32.0
228850,united kingdom,36.0
228851,usa,29.0
228857,france,20.0
228858,indonesia,47.0
228859,united kingdom,40.0
228863,germany,33.0
228866,spain,30.0
228869,usa,27.0
228871,usa,33.0
228873,usa,56.0
228874,italy,61.0
228875,chile,33.0
228876,italy,49.0
228879,portugal,50.0
228881,italy,32.0
228882,usa,23.0
228884,germany,31.0
228885,united kingdom,25.0
228887,united kingdom,24.0
228888,usa,26.0
228889,canada,27.0
228890,usa,30.0
228892,united kingdom,58.0
228894,germany,36.0
228895,italy,50.0
228897,usa,20.0
228900,usa,25.0
228901,usa,25.0
228902,italy,36.0
228905,bosnia and herzegovina,21.0
228906,portugal,21.0
228907,usa,36.0
228908,italy,16.0
228909,usa,26.0
228911,usa,54.0
228912,usa,15.0
228914,australia,13.0
228915,australia,14.0
228916,france,24.0
228918,brazil,25.0
228919,portugal,17.0
228921,canada,27.0
228922,australia,36.0
228923,spain,21.0
228924,usa,35.0
228925,usa,27.0
228927,australia,15.0
228928,spain,17.0
228929,usa,18.0
228930,canada,36.0
228931,argentina,29.0
228933,italy,23.0
228935,italy,25.0
228936,usa,27.0
228937,united kingdom,51.0
228940,india,22.0
228941,usa,59.0
228942,usa,30.0
228943,oman,80.0
228944,usa,37.0
228946,canada,28.0
228949,germany,25.0
228950,united kingdom,40.0
228951,spain,51.0
228952,algeria,18.0
228953,usa,46.0
228954,usa,16.0
228955,italy,31.0
228956,italia,26.0
228958,france,30.0
228959,india,21.0
228960,italy,21.0
228961,usa,18.0
228963,usa,34.0
228964,usa,30.0
228965,usa,45.0
228966,usa,50.0
228969,usa,33.0
228970,usa,28.0
228971,pakistan,24.0
228972,australia,22.0
228973,germany,23.0
228974,usa,43.0
228975,usa,35.0
228977,australia,53.0
228979,usa,17.0
228980,usa,20.0
228982,usa,39.0
228983,australia,27.0
228985,usa,45.0
228986,usa,22.0
228987,canada,38.0
228988,usa,19.0
228989,canada,44.0
228990,usa,99.0
228991,germany,42.0
228992,portugal,25.0
228993,usa,67.0
228994,usa,25.0
228995,usa,19.0
228996,usa,31.0
228997,usa,25.0
229000,canada,49.0
229001,tanger,21.0
229003,usa,12.0
229004,usa,24.0
229006,bosnia and herzegovina,28.0
229008,usa,57.0
229010,usa,20.0
229012,united kingdom,30.0
229013,usa,30.0
229014,usa,46.0
229016,brazil,25.0
229018,indonesia,26.0
229019,usa,29.0
229020,netherlands,39.0
229022,spain,28.0
229024,germany,27.0
229025,usa,55.0
229028,spain,55.0
229029,usa,60.0
229030,usa,43.0
229031,italy,44.0
229032,south korea,22.0
229034,indonesia,19.0
229035,usa,37.0
229036,germany,24.0
229037,germany,37.0
229039,netherlands,18.0
229040,usa,25.0
229042,brazil,33.0
229043,germany,33.0
229044,usa,24.0
229046,netherlands,42.0
229047,germany,45.0
229050,spain,18.0
229051,germany,25.0
229052,canada,31.0
229054,usa,23.0
229057,usa,49.0
229058,canada,38.0
229060,usa,34.0
229061,usa,42.0
229062,usa,31.0
229065,usa,30.0
229066,usa,32.0
229067,usa,25.0
229068,usa,23.0
229070,usa,29.0
229071,usa,29.0
229072,usa,34.0
229073,usa,57.0
229074,usa,58.0
229075,usa,26.0
229077,usa,47.0
229078,usa,23.0
229079,usa,65.0
229080,usa,55.0
229081,usa,51.0
229082,usa,25.0
229083,usa,23.0
229086,usa,49.0
229087,canada,33.0
229088,germany,44.0
229089,usa,18.0
229090,italy,28.0
229094,spain,39.0
229096,spain,29.0
229097,china,18.0
229098,germany,20.0
229099,malaysia,32.0
229100,australia,25.0
229101,spain,29.0
229103,china,56.0
229104,italy,39.0
229105,usa,26.0
229107,australia,57.0
229108,australia,22.0
229110,usa,37.0
229111,usa,32.0
229112,italy,27.0
229113,spain,18.0
229115,united kingdom,55.0
229119,usa,18.0
229121,spain,41.0
229122,usa,57.0
229124,italy,57.0
229125,argentina,46.0
229128,germany,30.0
229129,usa,54.0
229130,germany,39.0
229131,usa,28.0
229132,germany,17.0
229133,usa,34.0
229134,usa,34.0
229135,united kingdom,36.0
229136,usa,21.0
229137,united kingdom,24.0
229138,usa,28.0
229139,united kingdom,27.0
229144,usa,22.0
229145,usa,23.0
229146,usa,28.0
229147,spain,17.0
229150,usa,36.0
229153,usa,18.0
229154,italy,21.0
229155,australia,48.0
229156,italy,23.0
229158,canada,26.0
229159,singapore,44.0
229161,united kingdom,31.0
229162,canada,28.0
229163,australia,51.0
229165,usa,37.0
229166,canada,30.0
229167,romania,25.0
229168,sweden,24.0
229169,canada,27.0
229170,france,42.0
229171,netherlands,23.0
229173,usa,38.0
229174,usa,18.0
229175,usa,24.0
229179,germany,33.0
229181,singapore,24.0
229182,canada,26.0
229185,ireland,40.0
229186,usa,42.0
229187,usa,46.0
229188,germany,31.0
229189,china,34.0
229190,germany,48.0
229191,united kingdom,66.0
229193,germany,29.0
229194,usa,29.0
229197,belgium,37.0
229198,netherlands,29.0
229199,canada,51.0
229200,usa,48.0
229202,mexico,29.0
229204,spain,31.0
229208,australia,20.0
229210,united kingdom,40.0
229211,usa,57.0
229212,usa,42.0
229213,salzburg,57.0
229215,china,33.0
229216,sweden,13.0
229217,finland,18.0
229218,finland,19.0
229219,finland,26.0
229220,usa,26.0
229221,italy,26.0
229222,italy,26.0
229223,finland,18.0
229225,germany,18.0
229226,france,23.0
229227,india,24.0
229228,usa,54.0
229229,germany,29.0
229231,germany,22.0
229232,germany,40.0
229233,spain,34.0
229234,spain,32.0
229235,portugal,26.0
229236,japan,30.0
229237,usa,43.0
229238,usa,15.0
229239,usa,38.0
229240,spain,25.0
229241,spain,27.0
229242,france,20.0
229245,italy,38.0
229246,italy,22.0
229247,argentina,26.0
229248,spain,22.0
229249,germany,27.0
229250,spain,25.0
229251,spain,21.0
229253,spain,52.0
229256,australia,14.0
229257,usa,29.0
229259,usa,25.0
229260,germany,33.0
229261,italy,30.0
229262,germany,38.0
229263,germany,31.0
229265,germany,38.0
229266,germany,52.0
229268,germany,47.0
229269,germany,48.0
229270,germany,29.0
229271,germany,34.0
229273,portugal,33.0
229274,germany,38.0
229275,italy,13.0
229276,usa,33.0
229277,spain,2.0
229278,spain,31.0
229279,brazil,21.0
229280,germany,67.0
229281,argentina,35.0
229284,usa,35.0
229285,malaysia,17.0
229286,france,37.0
229287,usa,19.0
229288,usa,18.0
229289,spain,29.0
229290,united kingdom,41.0
229291,usa,34.0
229292,germany,26.0
229293,italy,21.0
229294,usa,22.0
229295,usa,58.0
229296,canada,24.0
229300,australia,26.0
229302,usa,31.0
229303,usa,52.0
229305,usa,16.0
229306,spain,26.0
229307,australia,46.0
229308,france,24.0
229311,usa,37.0
229314,usa,26.0
229315,germany,23.0
229317,singapore,15.0
229318,canada,30.0
229320,usa,42.0
229321,germany,35.0
229322,usa,32.0
229323,usa,17.0
229324,usa,54.0
229325,usa,55.0
229326,usa,25.0
229327,canada,52.0
229328,poland,14.0
229332,united kingdom,46.0
229333,usa,62.0
229335,usa,47.0
229336,usa,30.0
229337,usa,18.0
229338,usa,45.0
229341,usa,33.0
229343,usa,18.0
229345,usa,14.0
229346,usa,65.0
229347,usa,57.0
229349,canada,34.0
229350,united kingdom,27.0
229351,usa,52.0
229353,china,30.0
229354,usa,20.0
229355,usa,52.0
229356,netherlands,28.0
229359,switzerland,24.0
229360,canada,18.0
229361,usa,24.0
229362,germany,24.0
229363,usa,67.0
229364,costa rica,31.0
229366,usa,33.0
229367,canada,43.0
229368,usa,25.0
229370,italy,25.0
229371,usa,42.0
229372,canada,35.0
229373,australia,15.0
229374,italy,34.0
229375,germany,26.0
229376,spain,32.0
229378,united kingdom,45.0
229379,germany,36.0
229380,germany,35.0
229381,bosnia and herzegovina,27.0
229383,canada,35.0
229384,usa,19.0
229385,usa,26.0
229387,germany,36.0
229388,usa,26.0
229389,portugal,26.0
229390,switzerland,26.0
229392,usa,35.0
229393,usa,16.0
229394,australia,37.0
229395,germany,49.0
229396,spain,19.0
229397,germany,36.0
229399,usa,33.0
229400,spain,26.0
229401,germany,27.0
229402,usa,25.0
229403,usa,22.0
229404,italy,51.0
229406,italy,36.0
229407,usa,19.0
229408,usa,35.0
229411,usa,35.0
229413,usa,29.0
229414,usa,49.0
229415,usa,54.0
229416,united kingdom,59.0
229418,united kingdom,29.0
229419,usa,60.0
229420,usa,46.0
229421,usa,20.0
229423,usa,15.0
229424,usa,30.0
229425,france,27.0
229426,canada,31.0
229428,denmark,35.0
229429,canada,29.0
229430,germany,23.0
229431,australia,55.0
229436,italy,68.0
229437,usa,25.0
229438,germany,32.0
229440,canada,25.0
229441,canada,20.0
229442,italy,42.0
229443,new zealand,13.0
229445,germany,22.0
229446,canada,31.0
229447,usa,43.0
229449,usa,55.0
229450,united kingdom,24.0
229451,new zealand,13.0
229453,canada,32.0
229455,usa,47.0
229457,canada,41.0
229459,usa,23.0
229460,canada,34.0
229461,china,23.0
229462,usa,32.0
229463,usa,38.0
229464,usa,19.0
229466,usa,28.0
229467,usa,27.0
229468,usa,39.0
229469,usa,33.0
229470,usa,25.0
229471,usa,40.0
229473,usa,29.0
229474,usa,61.0
229475,canada,56.0
229477,usa,66.0
229479,usa,36.0
229480,usa,37.0
229481,canada,48.0
229482,usa,20.0
229483,usa,35.0
229484,usa,37.0
229486,usa,23.0
229488,canada,9.0
229489,usa,35.0
229490,usa,51.0
229491,usa,61.0
229492,usa,53.0
229493,usa,19.0
229494,united kingdom,25.0
229495,canada,13.0
229500,argentina,17.0
229503,netherlands,21.0
229505,usa,16.0
229507,usa,38.0
229509,mexico,31.0
229510,usa,28.0
229512,france,28.0
229514,germany,55.0
229515,spain,35.0
229518,united kingdom,25.0
229519,italy,23.0
229520,united kingdom,19.0
229521,germany,20.0
229522,usa,23.0
229523,usa,26.0
229524,italy,32.0
229525,argentina,37.0
229527,italy,31.0
229528,colombia,23.0
229529,portugal,50.0
229530,germany,63.0
229531,new zealand,27.0
229532,chile,22.0
229533,portugal,22.0
229534,spain,19.0
229536,usa,6.0
229537,australia,14.0
229538,germany,24.0
229539,italy,54.0
229541,slovenia,33.0
229542,usa,63.0
229543,romania,15.0
229544,australia,14.0
229545,united kingdom,47.0
229547,czech republic,24.0
229548,usa,60.0
229549,usa,24.0
229550,china,40.0
229552,usa,37.0
229553,australia,21.0
229554,united kingdom,35.0
229555,usa,32.0
229556,usa,18.0
229557,usa,18.0
229558,philippines,34.0
229559,portugal,30.0
229560,canada,33.0
229562,canada,16.0
229564,united kingdom,31.0
229565,united kingdom,30.0
229566,malaysia,28.0
229567,usa,65.0
229568,usa,57.0
229569,china,23.0
229570,usa,19.0
229571,mexico,46.0
229573,united kingdom,64.0
229574,canada,59.0
229575,thailand,60.0
229577,united kingdom,25.0
229578,spain,17.0
229579,usa,64.0
229582,canada,32.0
229583,usa,30.0
229584,usa,14.0
229585,usa,14.0
229586,usa,34.0
229587,usa,30.0
229588,canada,42.0
229589,united kingdom,36.0
229590,canada,47.0
229592,united kingdom,44.0
229594,canada,31.0
229596,usa,34.0
229597,australia,38.0
229598,usa,16.0
229599,germany,51.0
229601,usa,25.0
229602,germany,38.0
229603,usa,68.0
229604,usa,22.0
229605,canada,50.0
229606,usa,58.0
229608,brazil,23.0
229609,usa,40.0
229610,usa,20.0
229611,usa,23.0
229612,united kingdom,22.0
229613,usa,19.0
229614,usa,43.0
229615,united kingdom,44.0
229618,usa,37.0
229622,canada,35.0
229623,usa,19.0
229624,usa,50.0
229625,usa,21.0
229627,usa,16.0
229629,usa,26.0
229633,usa,52.0
229634,usa,25.0
229635,usa,22.0
229637,usa,52.0
229638,usa,57.0
229639,usa,23.0
229642,malaysia,18.0
229643,canada,49.0
229644,netherlands,22.0
229645,canada,15.0
229647,germany,49.0
229648,usa,25.0
229649,usa,50.0
229650,usa,61.0
229652,usa,36.0
229653,pakistan,24.0
229655,australia,41.0
229657,usa,14.0
229660,new zealand,20.0
229661,canada,46.0
229662,united kingdom,56.0
229663,usa,58.0
229664,usa,34.0
229666,usa,32.0
229667,canada,67.0
229668,australia,15.0
229670,usa,39.0
229671,usa,14.0
229672,canada,54.0
229676,usa,31.0
229677,usa,45.0
229678,usa,55.0
229679,usa,35.0
229680,usa,17.0
229682,canada,53.0
229683,usa,42.0
229684,usa,55.0
229685,united kingdom,15.0
229686,usa,20.0
229687,usa,48.0
229688,italy,22.0
229689,france,8.0
229690,usa,27.0
229691,new zealand,17.0
229692,usa,28.0
229693,mozambique,20.0
229694,usa,53.0
229695,germany,24.0
229696,australia,42.0
229697,usa,20.0
229699,usa,39.0
229700,sweden,38.0
229701,united kingdom,31.0
229702,usa,67.0
229704,canada,15.0
229706,usa,14.0
229708,usa,44.0
229709,usa,42.0
229710,usa,28.0
229713,australia,17.0
229714,usa,38.0
229715,australia,47.0
229716,usa,59.0
229717,usa,31.0
229718,australia,51.0
229719,canada,60.0
229720,bahrain,35.0
229722,united kingdom,24.0
229724,usa,70.0
229726,usa,22.0
229727,usa,56.0
229730,usa,32.0
229731,usa,24.0
229732,canada,15.0
229733,usa,17.0
229735,united kingdom,47.0
229736,singapore,18.0
229737,usa,67.0
229739,canada,24.0
229740,canada,32.0
229743,usa,16.0
229745,italy,66.0
229747,usa,21.0
229748,usa,49.0
229749,usa,28.0
229751,usa,19.0
229752,usa,31.0
229753,germany,33.0
229755,usa,18.0
229758,usa,54.0
229759,united kingdom,16.0
229760,denmark,18.0
229761,usa,18.0
229762,australia,53.0
229764,canada,29.0
229765,united kingdom,58.0
229766,usa,51.0
229769,usa,26.0
229770,usa,32.0
229773,united kingdom,14.0
229774,usa,54.0
229776,germany,60.0
229777,china,18.0
229778,spain,35.0
229779,spain,52.0
229780,usa,48.0
229781,spain,31.0
229782,usa,46.0
229783,netherlands,29.0
229784,italy,58.0
229785,italy,40.0
229786,spain,23.0
229788,argentina,40.0
229789,italy,22.0
229790,usa,30.0
229792,spain,28.0
229793,italy,27.0
229794,spain,18.0
229795,argentina,48.0
229796,italy,24.0
229797,italy,19.0
229798,spain,30.0
229799,italy,26.0
229800,italy,36.0
229802,costa rica,28.0
229803,italy,29.0
229804,coimbra,31.0
229805,italy,64.0
229806,spain,23.0
229808,spain,64.0
229809,italy,50.0
229810,italy,37.0
229811,usa,31.0
229813,italy,35.0
229814,spain,45.0
229815,italy,16.0
229820,italy,28.0
229821,spain,37.0
229822,reut,67.0
229823,argentina,23.0
229824,italy,21.0
229825,spain,23.0
229826,germany,25.0
229832,cuba,33.0
229833,italy,24.0
229834,spain,30.0
229835,usa,33.0
