uid,isbn,rating
131221,0590457934,7
272886,0684828170,9
211230,0091800579,7
220409,0091800579,7
153284,0140185631,3
167466,0871239418,7
167972,093499868X,5
131434,1878610449,9
223221,188184708X,9
131513,0684832798,5
131530,0880013761,9
131540,0312179146,7
131610,078686172X,9
131648,0201447878,10
131697,1591133491,10
151752,1591133491,5
131777,0060937726,7
131788,1551051540,6
135927,0811802426,5
131838,0743487583,2
131906,0395827590,6
131906,0914294547,8
131944,1403340277,3
131945,0821413740,6
132026,038549677X,7
132039,0380790882,7
273633,0380790882,7
136275,0802485804,6
132095,1551665034,7
132115,0395253799,7
178165,0395253799,7
132157,0852072864,4
176625,1562921029,8
132314,0684802775,6
132340,0451147723,1
132340,0821724029,1
198376,0671731408,7
132398,0060190094,5
132407,1561707295,10
237363,0312267657,8
132460,0060253649,8
132472,0865473897,8
243359,0312955324,9
132618,0801859115,10
132619,0385314035,7
132682,3548602967,7
132703,0785275207,7
254204,0785275207,9
132766,0375400249,10
266470,0385301421,8
132848,1556111479,7
210006,044922452X,7
248402,044922452X,7
132913,0821723278,7
133008,0002214067,10
133055,0689817002,7
133102,0762102624,4
133102,1580173918,10
133130,1573922684,9
133199,0590334174,2
259813,0440407044,1
133421,0425166430,3
133472,0325005141,10
133479,0747255342,4
220325,0747255342,6
133529,1874640742,2
133552,0345336674,7
133657,0393321797,10
211720,0393321797,9
145474,0192823787,9
133736,0310232481,5
133736,031023249X,6
274598,0029105501,4
174378,0380729881,8
223610,0380805294,10
265292,0451522257,7
228982,0671894374,9
218544,0679722548,8
133781,0312982496,8
133814,0892747382,10
133826,0967455251,3
133833,0373290683,3
133833,1575660717,10
133837,1904929001,3
133948,1403325200,10
220725,074321627X,6
133962,155050164X,10
133962,1550501933,9
134082,0375409297,8
134092,0812918169,10
134193,0670830496,7
134263,1886652074,7
134313,0373638116,3
134313,0373885369,3
134313,0671705350,6
134317,0061003654,4
210544,0671636030,7
134350,1579546390,9
134367,1876438053,2
134456,1572973064,7
134478,1570717737,7
167022,0688089097,3
134497,0520037626,9
276081,0064472256,8
262197,0156007371,8
231969,0664256937,6
134626,1865081825,7
134667,0385188838,8
246580,014018547X,1
134838,0310536510,7
186440,0679457739,2
134905,0399144420,6
134969,1563920301,4
191416,0553209906,8
194191,0373033613,7
143346,0425184714,6
247932,0590452681,10
135181,0060190310,8
135181,0595148263,10
135181,1567510817,4
135189,0735203474,8
135242,0732258413,10
260334,0732258413,7
135322,1878448927,3
182837,1878448927,8
135331,0446612278,9
269303,0425103455,8
135372,0886191971,3
176616,0312267525,7
222918,1551801892,8
227248,0394546164,6
135471,0373709633,9
135491,0061082694,5
135541,0609807250,10
135572,0684807572,7
135572,0806518154,8
135572,0895293676,8
135575,0843940158,7
143820,0679409866,6
186568,0192835297,4
173777,0192815075,9
135626,0803725183,10
135684,0198319703,9
237491,0748742867,8
209981,1884956262,8
135908,0312283334,10
135908,0517599414,10
172320,0517599414,10
135908,1578661137,5
135927,0517585243,5
135949,0307101711,7
277964,0307101711,10
153330,0595217990,10
135997,0873226917,6
203583,0425192148,7
136080,0805453520,5
136083,1572306416,6
136121,0192116819,5
136166,0312081367,6
136171,1587218224,5
136191,0762188537,6
168883,0590413872,6
179924,0964230445,6
136275,0764225146,6
136275,0785266186,10
136278,0806958952,10
231625,0806958952,7
136279,0967673763,4
162746,0967673763,7
272415,0596005466,7
136283,0812534905,5
171881,0394733029,8
138488,0451521129,7
136317,0373167261,8
136319,1410795136,6
136368,0316737593,5
199218,037338713X,7
246989,0786704144,6
246170,1558744304,3
136417,0070055645,1
153473,1591840376,5
136433,0763617261,10
211577,0763617261,10
213275,0763617261,6
136523,0385492790,10
136558,0974098604,10
136600,0451411188,8
136600,0812574664,7
136625,1560253002,5
136625,1574090488,4
136655,0803495269,9
136658,006016042X,8
136666,0140386726,7
136681,0671721054,7
136681,0671876473,7
136702,0974106704,9
136714,0393022269,9
136715,0789712229,5
136773,068802405X,9
136788,0670894389,6
270657,0425190803,5
137065,0671016660,6
137068,037316601X,9
137113,1932047328,6
137152,0966987748,10
253319,0446672726,8
138852,1400047986,9
137441,0898156394,3
137466,0140348875,7
137466,0394757564,6
261986,0449005739,6
245376,1878825046,6
137541,067942427X,8
237682,0679421572,10
137591,0802403557,4
216021,1573220582,3
137624,0393314588,7
137649,0812519825,9
178840,0312961316,5
137746,0689818726,8
137750,0812924789,8
137764,2253035262,2
137765,0449224228,6
175306,0312982879,3
185428,1889540986,5
138146,0140123385,8
138182,0451197356,7
238697,0553014129,9
138199,0062500481,6
138253,0439116759,9
274716,0439116759,8
138290,0897330862,5
138294,0441010369,4
138314,0789303566,8
138324,0553442619,3
138386,0226138097,8
138386,0525940936,7
267036,0440228840,8
276416,0440228840,8
260764,0553277529,7
176233,0345331974,5
241385,0345331974,5
168990,0452266858,3
181373,0688166253,6
259338,0688166253,10
233274,0930044517,2
138665,157324063X,10
163679,157324063X,10
138670,1882897498,3
254564,0679751661,8
138773,0821738070,8
201070,0151269300,5
138804,0595129803,8
183539,0151921504,8
208915,0553103024,6
268689,0671028057,10
139031,0373243871,5
208100,0688161960,1
236511,0688161960,8
139124,0373168594,6
233249,1565655206,3
139188,0425041832,9
139201,0486245934,4
183230,0486245934,6
139225,0553079298,5
139263,0199166617,7
203560,0840768966,8
139337,0764565168,8
223596,187923744X,5
204435,0395488907,6
222927,0395488907,7
139407,0933174659,7
139407,1578660963,2
139436,0738200336,5
234756,0738200336,5
139436,1893224546,7
263606,1893224546,9
251305,4770016883,7
139578,0061090255,7
272015,0452263174,7
233447,0811801640,7
139655,0688157491,8
139718,0253212731,3
227898,0804113882,6
139808,0374521344,10
198715,0752825410,7
258196,0486228185,7
139935,0517320916,4
139975,0001850121,8
200524,0812550692,8
145158,0849934028,8
140068,0590937065,7
140201,0897500318,2
140201,1573660027,8
194595,0451153057,7
140251,0889651663,5
140437,0762401788,10
140460,0786705965,3
140460,0786706341,7
140460,1561010812,10
210302,0385504217,10
140742,0312420447,7
140766,0061012548,10
140768,0471183679,6
140775,0139715150,5
140885,0060090324,10
140892,0440219736,7
140892,0517884976,8
141062,0140441573,7
141238,0060162619,5
170312,0312300824,7
141387,0773761403,10
141423,0399232079,10
208796,0385496842,6
278378,0471214205,9
165760,0671007955,7
162751,0140289526,7
141536,0062500279,8
141552,0395348331,6
141552,0671795775,9
172034,0553288539,4
192073,0966234634,6
200344,0738208612,4
152029,0060956119,7
185280,0571152309,3
210025,0849909279,10
141911,0517888297,10
141941,0916103730,9
141972,0394519434,8
265909,1585421944,6
142003,0451210182,7
142014,0590939750,8
142022,059048446X,7
142030,006447061X,7
142038,0723236186,10
203298,0849932998,8
222789,1557830398,8
142133,0670261564,9
156615,0345379748,5
142389,019503452X,7
142512,0671628879,10
142521,0345315898,10
220036,0385483457,10
218151,0395741777,7
249542,0671743996,6
233539,0684831945,5
258324,0874835186,8
225953,0886771986,3
214576,1569470448,8
142545,0810943964,8
142551,0393058549,7
142627,0920236243,10
245849,0920236243,10
142689,0345443799,6
142744,0735203342,9
142838,0151004005,7
142956,0131940104,7
234329,0765306794,9
143120,0241134528,10
223251,0553258672,7
185075,1555037143,2
276212,0689833776,4
270072,0679888101,7
143344,089577352X,8
143361,0805048510,8
143364,1896860060,9
143397,1558492984,6
267569,0688107559,8
143422,0140366792,4
143451,0061005428,9
165162,0070633495,6
143545,0877930740,4
163677,0877930740,8
143712,0060085924,7
143713,0451458001,6
143773,0312858353,7
213118,0802137016,9
187457,0671036548,9
143822,1587240211,9
143827,080505300X,8
251118,080505300X,8
143886,006093770X,5
193837,0060011610,10
144027,0385321589,10
205826,0596001088,9
144083,0345305221,7
144110,0373292414,5
144113,1896356052,4
182116,0671720325,5
216990,0679891285,6
232873,0140367527,6
144262,0060512601,4
144270,0425178560,7
144302,0679763759,8
193459,0679763759,3
144336,0971078653,10
144383,0805423435,7
193220,0452277051,8
144418,0963056611,10
152655,0963056611,10
175572,0866119884,7
264014,0451408993,8
144511,0151700958,7
244986,0399505253,7
144590,0385486758,9
144722,0768906334,10
144759,1413713238,8
144779,0743227530,9
144955,0821727141,7
194298,0671670476,10
184587,0836218078,7
145011,0452268559,7
145098,0698114027,9
240296,0698114027,9
240017,0590603817,6
216867,014038796X,7
230973,0449224716,6
248781,0393323730,4
145203,0439155312,9
145210,0786865970,10
145258,0140374965,8
205378,0140374965,8
145261,0380976110,1
145261,0843125276,9
145275,0966307887,6
145360,0871564378,10
145377,088295055X,5
180246,0679406018,8
145500,096477660X,8
146516,0735712026,6
145593,0802138195,9
145650,0062514776,8
145650,0689809875,8
145705,0689847033,9
145723,0966627245,10
145723,096662727X,10
145753,0440216508,10
145757,0758200641,7
145854,0316905534,7
145856,0140263500,8
204375,1582701024,8
241232,014044016X,3
145974,0812551206,8
146053,0807085588,9
146059,0802117279,7
146060,1878574353,10
207786,0688073603,6
278538,0440403928,7
208956,0471298646,6
154583,1562477536,4
146167,0807113484,9
146212,0393087832,5
220663,0393087832,5
146329,0312277059,5
146329,0446403938,8
201464,0590260243,9
175089,0785281703,8
146356,0316745502,7
146356,0486297136,5
146513,1580623085,8
195767,0394572289,2
171983,0553208500,7
146632,0156899604,10
264671,0156899604,10
146639,1891620401,9
146647,0553580329,6
146660,1411600649,10
256599,1411600649,10
146728,1576736857,5
146764,025332985X,5
146764,0684835576,6
146857,0399528482,10
146893,0349107343,3
170862,0385414625,7
214253,0892815019,10
147159,0273659294,7
147159,0738206083,8
147219,1880092190,6
147220,0812505816,5
147368,1929976151,9
147400,0674068807,6
147400,1572302062,6
147425,0312951817,8
147434,0671009656,6
147481,0345397703,6
252768,0966132793,6
147590,1559705647,8
166041,1559705647,10
147629,0060095571,8
147670,0553378228,7
170697,0882669435,8
147790,0809129566,8
147798,0385312636,8
255682,0385312636,1
191064,0399140727,3
277818,0590931040,6
169051,0821777548,1
256899,0312283520,3
147979,1873982194,6
148067,078510898X,8
148139,1550741195,8
276346,0671318616,7
152950,0028640055,7
249056,0028640055,7
203559,0671887076,5
202401,0807059196,8
253776,0807059196,10
148294,0802837875,3
148294,0836279441,10
148296,1585672076,10
148391,0881500623,8
148427,0921149921,5
148473,0789716976,5
152972,0385335512,9
272953,0872200477,4
193539,1582432503,3
148628,0375507272,10
162331,0375507272,10
225626,0380732300,8
224090,0380780240,5
254057,0531059596,9
154988,0684813173,7
148749,0671187597,6
210166,1400041767,8
148819,0882668773,7
148844,0071368248,8
148846,0142180092,8
148860,0515128538,7
148992,1930076150,3
148994,0789458721,8
148994,0789477645,10
233305,0440111560,8
149050,0671015974,9
149083,0595282539,8
149110,0967258502,5
149169,0060507837,8
149185,1852421657,7
149354,0679758666,5
181153,0375405941,10
179260,1556523874,4
149713,1403306184,5
149742,0312878915,7
149748,0863040497,8
149758,1865082988,6
149784,0945397518,7
149789,1586602292,2
206106,0449906612,9
245731,006095342X,8
219656,0525937781,8
150009,1590780175,5
150022,039331815X,8
150022,0393319989,8
150022,0684832283,7
191559,080070665X,10
150058,0140620532,2
183356,0395655730,5
150221,0887307043,10
150229,0673523896,5
150274,0727822691,9
150453,0393051161,7
193638,0451185641,9
150674,0226764214,8
150677,0553352296,4
150778,0140367535,8
150797,0373704887,4
150799,0806525908,8
150912,1410794075,7
239033,0679894586,7
230814,0849952352,10
151092,0517569442,6
151097,1563050846,10
242600,0802137709,7
151305,0824521331,1
212443,0824521331,8
277444,0849908647,9
151385,0871136422,7
178588,1888777745,8
151486,0786015438,7
176305,1840890142,10
151522,0140373896,7
151531,157174259X,8
277988,157174259X,10
151557,0345397738,10
151567,0394512596,5
250387,0449224511,7
152208,0865343454,3
151645,0060925884,7
151645,0811213994,6
264950,0811213994,7
151666,0486415899,6
151690,0704347113,6
151771,0679442375,10
264892,0553292307,5
151805,0373224435,10
236323,0451164199,8
159595,0553292137,7
151840,1585421421,3
151912,0914171569,9
151941,0759934797,10
151955,0525944699,9
152013,0764222902,7
152081,0671653555,4
242251,0805057919,3
175687,0571201261,8
152437,1575400871,8
152455,087040489X,7
228157,4770016905,6
152757,0834803224,8
152757,0967469708,9
152757,0967469724,9
152757,0967469740,7
152757,0967469767,8
152757,0967469783,5
152769,059528812X,7
152860,1411601300,4
152869,0006511309,7
152943,0452277760,1
152965,0030854903,5
152965,0312156286,7
153037,0891415378,9
153041,0805045023,8
204721,0385262183,10
171939,0812967607,8
153109,1890616222,10
153219,0312130503,4
153220,0888995784,5
153266,0821756192,7
153284,9627255033,8
153296,0395659922,5
231811,0553378910,9
153497,0374107319,5
225977,0440234913,10
271061,1892343150,10
153584,1591294304,10
272306,0192832247,7
153640,0805208720,10
153649,0525940332,6
183887,0312976992,6
214803,0373272324,1
192724,0380756617,5
186247,0439175194,9
213057,0515123757,5
203039,0590401645,8
189893,0671003410,8
273767,067156868X,7
163952,0800752031,6
252480,0821756478,10
211841,0875421814,6
178445,0875884415,6
277134,1586609726,6
153691,0451199294,9
153741,0806958898,9
153979,0449910687,7
154001,1896860915,6
154005,1860465978,10
154130,0824513878,6
179171,0824513878,7
154180,0595147380,8
235102,0972028714,8
271941,1566891558,5
154424,0452282179,7
154486,0312173555,6
154546,0812932595,7
154600,0679410465,6
154648,0375752161,9
154723,1854110675,7
154761,0929488008,10
154843,031227274X,6
272210,0440921627,7
154860,039455969X,10
154910,0140714871,8
155004,1564767728,10
155118,1565844610,9
160890,0671698699,8
273707,0671698699,2
155183,0440223393,6
155384,0785270388,10
155465,0882405519,8
274023,0395936551,10
193667,0553250337,5
158031,0671626965,5
155521,0843924039,6
216477,0843924039,6
155742,0671675346,6
155747,1555835600,9
155821,087113716X,6
155840,1555973221,7
199027,0609810200,10
233278,0786886757,1
248508,0812827139,4
156249,1591293774,10
156293,1899344179,4
156367,0804112452,5
156431,082173833X,8
156499,1566196264,7
156499,1895642027,10
259893,0345410076,9
156644,0027563405,1
156644,0761563733,4
156740,0471228796,10
156788,0811822834,8
247793,0769604285,2
157129,0753806800,10
157238,0451450949,2
271843,0871920786,8
157254,0732910250,9
157268,0375405461,7
261159,006105657X,4
173170,015601095X,5
273343,0195157958,9
253874,0201106736,1
183683,0345316460,2
157368,0553561952,6
157413,0152164278,5
157437,0688040748,10
263423,0671519670,7
157559,0684808412,5
157616,0869755218,8
157627,0316105171,3
157627,0940279614,6
157686,0702228788,7
214655,0441002056,8
157804,0764903608,8
157808,0824102312,8
198330,0201717131,9
157984,0375813691,8
157984,0689801629,10
157993,038076282X,9
158007,0892562900,6
231159,0316607630,6
158050,0345405412,7
158080,0520087550,1
251555,0520087550,7
232978,0875427847,10
158300,0821716727,4
158412,0789405695,6
158501,0446392251,7
158538,0595125069,9
158540,0061014060,7
158638,1401072585,10
258419,140003082X,7
158767,0385489595,2
158865,0722533470,6
158866,0907871356,4
158886,1592400027,5
158939,0140466835,6
206605,0689814313,10
159064,0385298811,1
159121,0534348513,6
159143,0743446445,5
159315,0590336010,10
159322,0880708107,9
159403,1842550942,8
218798,1842550942,6
159461,0851706231,2
159522,0752826875,6
159549,0140431438,10
159584,1410703983,8
159708,0394568249,9
277073,0060595183,7
207678,0140350160,8
159859,1852308737,8
159862,0449149692,8
242396,0874772621,9
159875,0380974568,10
160029,002588591X,6
252043,0618070230,10
160262,0688084257,7
266972,0688084257,9
160318,0765345153,7
160335,1412004241,10
160355,0671417010,5
172318,0671252259,4
278074,0312246501,6
160497,0674479408,5
160609,1592864376,10
160649,0452278686,6
229672,0451458354,7
260366,0525247254,6
273939,0684837056,1
168157,0771087225,3
160833,020172152X,9
160853,044023509X,6
160861,1931412782,10
160880,0517385554,7
160886,0452283345,7
160907,0060592141,9
160907,0807050083,9
161064,0960271481,9
161108,0786881534,8
161110,1550225464,9
161141,0596001576,4
161258,1553697677,10
170166,1582432430,7
161367,1563824906,8
161431,0743448979,10
230954,0373303092,4
161558,0525943684,6
161610,0152018883,5
161635,0517593319,7
161686,0609604988,4
161730,097076670X,10
203529,0373115350,6
246129,0786010851,5
161816,0375706089,5
161823,0152168133,9
220758,0892838132,4
161875,0060004541,3
161875,0936077344,10
192868,0679776702,9
161951,0821761595,6
202246,1577487125,7
257557,0060081988,10
162012,0224069233,10
166704,1931402248,3
162054,0517091291,10
266631,0446676551,3
162247,0786014806,7
162263,0807046299,7
221156,0821727257,7
162464,0679738010,6
210710,0226469352,8
266337,0864921101,8
162500,0827605765,9
165811,0151004110,5
267784,091594359X,5
218234,0394565657,8
175356,0743223098,7
162765,0937750131,6
162869,0671518984,7
162903,0913543705,4
162927,0823405958,7
162928,0727848976,8
162937,1573927953,4
162960,1558177043,6
163013,0553373471,8
